de-19-113,42.5078102551,-82.958924086
de-19-112,42.4965337387,-82.9580444509
de-19-82,42.5092360227,-82.9263776273
de-19-18,42.5516201741,-82.8447475947
de-19-40,42.4878495234,-82.8739514416
de-19-88,42.4441692223,-82.9219794587
de-19-111,42.4852572207,-82.9571648181
de-19-110,42.4738510881,-82.9562851831
de-19-109,42.4624449571,-82.9554055502
de-19-19,42.5639336125,-82.8447475947
de-31-62,42.5534347856,-83.0173317819
de-29-7,42.5617301538,-83.0461837766
de-21-91,42.5631559214,-83.0792580136
de-31-68,42.4781283893,-83.0139891724
de-31-69,42.4656853346,-83.0136373201
de-31-70,42.4533718962,-83.0125817589
de-19-16,42.6476649933,-82.8174789396
de-19-4,42.6038550759,-82.7822935802
de-19-3,42.5915416375,-82.7817657996
de-19-15,42.6362588607,-82.8201178425
de-27-5,42.5816908855,-82.9893594201
de-19-75,42.5866162615,-82.9302480175
de-19-64,42.582338962,-82.9054423391
de-19-120,42.5881716437,-82.9650815224
de-19-63,42.5709328293,-82.9049145585
de-19-76,42.5749508996,-82.929896163
de-19-119,42.5762470509,-82.9634981828
de-19-83,42.4987371958,-82.9256739206
de-19-57,42.5032737263,-82.9019238034
de-19-56,42.4921268245,-82.9015719489
de-19-27,42.637555012,-82.8783496123
de-19-22,42.5971150884,-82.8480902021
de-19-24,42.6196681227,-82.8498494699
de-19-23,42.6080027592,-82.848793911
de-21-96,42.5028848807,-83.0760913324
de-21-97,42.4909602879,-83.0750357712
de-31-65,42.5163648558,-83.0155725141
de-31-56,42.6309446391,-83.0194429043
de-29-1,42.6308150244,-83.0488226795
de-19-32,42.5793578137,-82.8764144161
de-19-33,42.5680812958,-82.8767662706
de-19-39,42.4988668105,-82.8746551483
de-19-41,42.4761841615,-82.8735995893
de-21-85,42.636129246,-83.0815450621
de-19-123,42.6220011945,-82.9671926447
de-21-86,42.6229085002,-83.0818969165
de-19-70,42.6415730806,-82.9318313592
de-19-117,42.5530459401,-82.9620907672
de-27-8,42.5495463316,-82.9865445933
de-19-62,42.5591378511,-82.905266413
de-19-81,42.5202533098,-82.9269054079
de-19-59,42.5255675297,-82.9028034362
de-19-61,42.5481205641,-82.904386778
de-19-78,42.5527867092,-82.9288406018
de-19-36,42.5345109743,-82.8744792222
de-19-34,42.5560270883,-82.8755347833
de-19-21,42.5857089557,-82.8473864954
de-19-10,42.578450508,-82.8187104269
de-19-9,42.56717399,-82.8185345007
de-19-20,42.5744324377,-82.8468587148
de-21-100,42.4554457386,-83.0731005772
de-21-98,42.4789060788,-83.0745079906
de-21-99,42.4667222566,-83.0736283578
de-19-7,42.6405361602,-82.7842287764
de-19-6,42.6283523364,-82.7840528481
de-19-5,42.6161685143,-82.7828213608
de-27-4,42.5943931694,-82.991118688
de-19-42,42.4650372597,-82.8735995893
de-31-35,42.5851904955,-82.9897112746
de-19-65,42.5936154783,-82.9056182652
de-29-5,42.58480165,-83.04759119
de-21-89,42.587264338,-83.0801376487
de-31-59,42.5921897124,-83.0190910498
de-29-13,42.4932933596,-83.0435448737
de-21-90,42.5750805142,-83.0796098681
de-31-60,42.5792281991,-83.0189151237
de-29-6,42.5732659027,-83.0472393377
de-31-61,42.5670443753,-83.0182114148
de-31-42,42.4942006654,-82.9851371777
de-31-43,42.4809799212,-82.9847853233
de-19-54,42.4700922504,-82.8987571199
de-19-55,42.4812391521,-82.9008682422
de-21-92,42.5516201741,-83.0783783808
de-29-8,42.5499351772,-83.046535631
de-21-93,42.5394363503,-83.0776746741
de-19-11,42.5894677951,-82.8188863552
de-19-25,42.6318519448,-82.8503772505
de-19-26,42.643646923,-82.8496735438
de-19-17,42.5408621163,-82.8449235208
de-19-116,42.5648409183,-82.9627944739
de-19-77,42.5639336125,-82.9293683824
de-31-37,42.5581009307,-82.9865445933
de-19-84,42.4878495234,-82.9253220661
de-31-44,42.4682776372,-82.983553836
de-31-45,42.4560938151,-82.9837297643
de-19-124,42.6331480978,-82.9671926447
de-19-115,42.5306225204,-82.9606833538
de-19-114,42.5190867731,-82.9601555732
de-31-39,42.5329555937,-82.9861927389
de-27-10,42.5262156062,-82.9854890322
de-19-60,42.5373625079,-82.9036830713
de-27-9,42.5373625079,-82.986368665
de-19-16,42.5421582676,-82.9613870605
de-19-35,42.5451394158,-82.8753588572
de-19-31,42.5914120212,-82.877118125
de-19-1,42.5673036063,-82.7810620929
de-19-2,42.5793578137,-82.7808861668
de-29-15,42.4706107106,-83.0421374603
de-29-12,42.5044402613,-83.0440726543
de-29-14,42.4820168432,-83.042841167
de-19-8,42.6523311384,-82.7859880443
de-27-1,42.6260192647,-82.9930538842
de-27-2,42.6161685143,-82.9921742492
de-19-74,42.5971150884,-82.9311276503
de-19-66,42.6047623817,-82.9059701197
de-19-121,42.5993185455,-82.9654333768
de-29-4,42.5953004752,-83.048470825
de-21-88,42.5991889308,-83.0810172815
de-31-58,42.6042439198,-83.0192669759
de-31-40,42.5194756186,-82.986368665
de-31-41,42.5065141038,-82.9865445933
de-19-58,42.514420628,-82.902451584
de-21-94,42.5271229119,-83.0771468935
de-31-63,42.5412509619,-83.0168040014
de-29-9,42.5390475048,-83.045655996
de-29-10,42.5271229119,-83.0449522893
de-19-106,42.4284857901,-82.9515351601
de-19-107,42.4391142316,-82.9534703541
de-19-108,42.450390748,-82.9545259152
de-29-16,42.4594638089,-83.0412578253
de-31-66,42.5036625718,-83.015396588
de-31-67,42.4910899025,-83.0146928791
de-19-13,42.6125392896,-82.8188863552
de-19-14,42.6240750369,-82.8199419163
de-19-12,42.6007443114,-82.8190622813
de-27-6,42.573525132,-82.9888316418
de-27-7,42.5619893847,-82.9870723717
de-31-36,42.5698959089,-82.9881279329
de-21-85,42.4770914672,-82.9239146527
de-19-87,42.4549272784,-82.923210946
de-19-86,42.4658149509,-82.9235627983
de-19-30,42.6033366141,-82.8774699773
de-19-28,42.6258896484,-82.8778218318
de-19-29,42.6139650556,-82.8772940512
de-21-95,42.5148094735,-83.0760913324
de-31-64,42.5289375235,-83.0162762208
de-29-11,42.5159760102,-83.0449522893
de-19-79,42.5424174986,-82.9277850429
de-29-2,42.618760817,-83.0488226795
de-31-57,42.6173350494,-83.0197947565
de-21-87,42.6112431383,-83.0808413554
de-29-3,42.607484299,-83.0489986056
de-31-38,42.5457874923,-82.9861927389
de-19-71,42.629778104,-82.9330628465
