4583-2001,42.6655576053,-83.0512866707
4583-2002,42.6786601999,-83.0524829997
4583-2000,42.6534459608,-83.0509875895
4583-2010,42.7801777928,-83.0587637193
4583-2011,42.7916288006,-83.0593618838
4583-2009,42.7664145616,-83.0572683113
4583-2031,42.8060526668,-83.0239206749
4583-2008,42.7543029187,-83.0560719823
4583-1985,42.7158759779,-83.0814939462
4583-2051,42.5219795782,-83.0064243836
4583-1986,42.7035441222,-83.0804471599
4583-2052,42.5081062415,-83.005527138
4583-2053,42.4931318458,-83.0046298923
4583-1980,42.7767645122,-83.0853820099
4583-1981,42.7647629732,-83.0847838476
4583-2012,42.8052819263,-83.0611563751
4583-2047,42.5785739842,-83.0098638257
4583-1979,42.7889862606,-83.0862792578
4583-2022,42.9326743932,-83.0333417554
4583-2018,42.8805943268,-83.0654930628
4583-2019,42.8933666046,-83.0663903084
4583-2085,42.4678075012,-82.9780116017
4583-2086,42.4807999902,-82.9790583879
4583-2087,42.4931318458,-82.979806093
4583-2085,42.5040323242,-82.9783106828
4583-1989,42.667209192,-83.0780545041
4583-1987,42.6909920555,-83.0791012903
4583-1988,42.6788804126,-83.0783535853
4583-2004,42.7035441222,-83.0539784099
4583-2038,42.7055260273,-83.0180885793
4583-1978,42.8015383273,-83.0871765034
4583-1977,42.8129893352,-83.0879242063
4583-2030,42.8188249463,-83.0243692989
4583-1975,42.8380934687,-83.0898682404
4583-1976,42.825541402,-83.0883728302
4583-1993,42.6181019839,-83.0743159787
4583-1991,42.6426555879,-83.0759609294
4583-2043,42.6351683901,-83.0131537271
4583-1994,42.6062105521,-83.0728205708
4583-2055,42.465054854,-83.0046298923
4583-2084,42.4563564917,-82.977114356
4583-2054,42.4785978741,-83.0049289735
4583-1995,42.5907957343,-83.0466509018
4583-2029,42.8329184942,-83.0260142496
4583-1996,42.6024669532,-83.0476976881
4583-2027,42.8615460155,-83.0282573626
4583-2013,42.817173358,-83.061604999
4583-2028,42.8478928899,-83.0270610358
4583-1970,42.898321368,-83.0942049281
4583-1969,42.9109835403,-83.0948030926
4583-2023,42.9176999976,-83.0325940526
4583-2024,42.9040468719,-83.0303509373
4583-2025,42.8891825835,-83.0302013967
4583-2005,42.7166467184,-83.0545765721
4583-2006,42.7289785741,-83.0562215229
4583-1990,42.6546571253,-83.077306799
4583-2035,42.7486875203,-83.0207803163
4583-1992,42.6305439451,-83.0753627672
4583-2037,42.7201701046,-83.0186867416
4583-2036,42.7337131247,-83.0215280214
4583-2039,42.6925335366,-83.0176399554
4583-2007,42.7409801114,-83.0565206063
4583-2016,42.8551598749,-83.0633994903
4583-2015,42.8430482321,-83.0629508664
4583-2014,42.8296153192,-83.0628013258
4583-2049,42.5504969923,-83.0086674989
4583-1982,42.7522109081,-83.0835875186
4583-1983,42.7404295819,-83.0829893563
4583-1984,42.7279876207,-83.0823911918
4583-1997,42.6154594439,-83.048146312
4583-1998,42.6276811923,-83.0491930982
4583-2042,42.6491518324,-83.0137518894
4583-1999,42.6407837885,-83.050389425
4583-2020,42.9059186714,-83.0668389324
4583-2021,42.9190212676,-83.0680352592
4583-1972,42.8746486101,-83.0921113534
4583-1971,42.8867602546,-83.0931581419
4583-1968,42.9232052904,-83.0955507954
4583-2048,42.5644804363,-83.0082188749
4583-2033,42.7777554639,-83.0230234293
4583-2032,42.7904176362,-83.0239206749
4583-2003,42.6911021611,-83.0533802454
4583-2034,42.7627810682,-83.0233225127
4583-1973,42.8620965433,-83.0907654861
4583-2017,42.8679321545,-83.0647453577
4583-2026,42.8756395634,-83.0294536917
4583-2050,42.5361832333,-83.0076207104
4583-1974,42.8497646893,-83.0907654861
4583-2045,42.6062105521,-83.0119573981
4583-2040,42.6773389298,-83.017789496
4583-2041,42.6628049581,-83.0159950047
4583-2044,42.6206344184,-83.0134528083
4583-2046,42.5931079559,-83.0101629068
