17562-5-105,42.400745384,-83.2362987279
17562-5-104,42.4078623502,-83.2366514318
17562-5-106,42.3933680428,-83.236063592
17562-22-523,42.430177226,-82.9209832627
17562-4-90,42.3188134881,-83.2532285046
17562-4-89,42.3261040389,-83.2535812085
17562-4-88,42.3333077955,-83.2532285046
17562-4-87,42.3400775925,-83.2546393202
17562-4-81,42.3813907106,-83.2562852692
17562-4-82,42.374707706,-83.2559325653
17562-4-83,42.3674171552,-83.25522716
17562-2-27,42.4311226759,-83.2995502547
17562-2-25,42.4475264143,-83.3010786382
17562-2-26,42.4393679422,-83.3004907984
17562-17-443,42.4370242999,-83.0146275322
17562-11-321,42.3560703355,-83.1207181282
17562-17-444,42.4295995276,-83.0143030984
17562-1-24,42.2651758685,-83.308132711
17562-1-21,42.2889569501,-83.3087205508
17562-1-22,42.2812324377,-83.308132711
17562-1-23,42.272640004,-83.3083678469
17562-7-175,42.3911982348,-83.2006756576
17562-7-174,42.3989227472,-83.2012634974
17562-7-172,42.4153264838,-83.2019689026
17562-7-173,42.4074283886,-83.2013810654
17562-14-384,42.4554664743,-83.0720527181
17562-13-382,42.3001450381,-83.0780547843
17562-13-383,42.2933190383,-83.0775681322
17562-13-377,42.3371491431,-83.0808124914
17562-13-376,42.3448134245,-83.081299146
17562-13-375,42.3519986877,-83.0817858006
17562-13-378,42.3299638799,-83.0801636211
17562-6-159,42.2361872537,-83.2113743347
17562-6-160,42.2288099105,-83.2109040628
17562-15-414,42.3821767912,-83.0485311029
17562-15-415,42.3745125118,-83.0472333597
17562-15-417,42.3591839491,-83.0457733958
17562-21-510,42.4190611418,-82.9377361839
17562-8-218,42.3235870617,-83.1764566721
17562-8-217,42.3315719511,-83.176926944
17562-8-216,42.3398172155,-83.176809376
17562-14-392,42.3937929658,-83.0658884337
17562-14-391,42.4016967562,-83.0671861768
17562-5-125,42.257451358,-83.2287743833
17562-5-124,42.2645683242,-83.229714927
17562-5-123,42.2716852885,-83.2300676309
17562-17-445,42.4219352463,-83.0134920073
17562-16-434,42.3753507915,-83.0284160675
17562-6-140,42.3867718305,-83.2187811114
17562-5-113,42.3435492832,-83.2337122353
17562-5-114,42.3359115631,-83.2332419634
17562-5-115,42.3287945989,-83.2323014197
17562-5-120,42.2928626005,-83.2308906067
17562-5-121,42.2860928055,-83.2305379028
17562-5-122,42.2788022547,-83.229714927
17562-4-72,42.4443151005,-83.2594596042
17562-4-71,42.4509113128,-83.2599298761
17562-4-73,42.4369377574,-83.2586366285
17562-3-50,42.4287792853,-83.2789758736
17562-3-49,42.4368509651,-83.2795637134
17562-3-48,42.4446622698,-83.2800339853
17562-19-485,42.3729557031,-82.9716397545
17562-19-486,42.3654111782,-82.9721264066
17562-17-442,42.4443293158,-83.0146275322
17562-13-366,42.4188216327,-83.0877878668
17562-13-365,42.4264859141,-83.0877878668
17562-13-367,42.4118758785,-83.0864901237
17562-13-368,42.4045708607,-83.0858412508
17562-8-219,42.3157757589,-83.1759864003
17562-8-221,42.300326736,-83.1749282886
17562-8-220,42.3083984158,-83.1755161284
17562-7-169,42.4394547346,-83.2032621502
17562-7-171,42.4236585424,-83.2023216065
17562-7-170,42.4313830529,-83.2031445823
17562-5-128,42.2361004613,-83.2279514075
17562-5-126,42.2498136379,-83.2288919512
17562-5-127,42.2433042199,-83.2285392474
17562-17-447,42.4050498788,-83.0134920073
17562-17-448,42.3971460903,-83.0121942616
17562-5-129,42.2282891566,-83.2277162716
17562-5-112,42.3509266245,-83.2333595314
17562-5-111,42.358130383,-83.2341825071
17562-5-110,42.3647265953,-83.2343000751
17562-5-116,42.3218512173,-83.2321838517
17562-5-117,42.3147342511,-83.2323014197
17562-5-118,42.3070965329,-83.2313608759
17562-5-119,42.3005871129,-83.2313608759
17562-4-74,42.4299075854,-83.2582839246
17562-4-76,42.41593403,-83.2573433809
17562-4-75,42.4231377885,-83.2580487886
17562-2-45,42.2840097899,-83.2888515776
17562-2-47,42.2676928457,-83.287440762
17562-2-44,42.2922550562,-83.2888515776
17562-8-215,42.3476285202,-83.1776323492
17562-8-212,42.3711492229,-83.1785728929
17562-9-258,42.2865267652,-83.1538836357
17562-9-256,42.3025833343,-83.1562349924
17562-9-255,42.310915393,-83.156117427
17562-9-257,42.2943380699,-83.1550593153
17562-13-371,42.3822965457,-83.0838946348
17562-13-370,42.3891225454,-83.0848679441
17562-13-369,42.3967868268,-83.085192378
17562-20-501,42.3687643008,-82.9568779125
17562-20-500,42.3766680892,-82.9568779125
17562-20-502,42.361219774,-82.9565534761
17562-1-09,42.3863378689,-83.314481376
17562-1-10,42.3783529814,-83.3140111041
17562-1-08,42.3943227564,-83.3151867838
17562-7-167,42.4552509249,-83.2050256697
17562-6-166,42.1812477512,-83.2083175702
17562-7-168,42.4476132067,-83.2045553979
17562-6-132,42.4493490511,-83.2216027425
17562-5-130,42.221345777,-83.2283041114
17562-5-131,42.2139684338,-83.2277162716
17562-3-67,42.2920814716,-83.2702758493
17562-3-66,42.2999795667,-83.2706285532
17562-3-65,42.3082248311,-83.271333961
17562-2-41,42.3167304744,-83.2907326624
17562-2-42,42.308745585,-83.2907326624
17562-2-43,42.300326736,-83.2902623906
17562-20-498,42.392475668,-82.9567156943
17562-20-492,42.440257668,-82.9562290397
17562-9-261,42.2625721009,-83.1531782279
17562-9-259,42.278889047,-83.1542363396
17562-9-260,42.2708173672,-83.1531782279
17562-20-491,42.4484009655,-82.9583378739
17562-19-481,42.403732581,-82.9727752794
17562-19-482,42.3964275632,-82.9726130612
17562-19-483,42.3886435274,-82.9719641884
17562-17-451,42.3719976689,-83.0100854274
17562-19-484,42.3807397389,-82.9716397545
17562-23-540,42.3932991535,-82.8951896852
17562-23-541,42.385465575,-82.8943734322
17562-17-450,42.3800212118,-83.0110587367
17562-17-449,42.3891225454,-83.0113831731
17562-13-361,42.4558257378,-83.0895722672
17562-21-514,42.387755391,-82.9356758086
17562-12-360,42.2931992838,-83.0970342947
17562-6-164,42.1966967742,-83.20890541
17562-6-163,42.2048552462,-83.2094932498
17562-11-326,42.3175094237,-83.1179604237
17562-6-165,42.1891458464,-83.2086702741
17562-11-325,42.3250539505,-83.1181226393
17562-14-396,42.3630160898,-83.0637795995
17562-14-398,42.3473282655,-83.0624818538
17562-14-395,42.3708001256,-83.0642662516
17562-6-135,42.4263491023,-83.2205446309
17562-6-134,42.4341604051,-83.2207797668
17562-6-133,42.4422320868,-83.2213676066
17562-3-69,42.2763720717,-83.2693353056
17562-3-70,42.2682135977,-83.2691001697
17562-3-68,42.2845305438,-83.2694528736
17562-2-39,42.3331342109,-83.292143478
17562-2-38,42.3406851387,-83.2934367231
17562-2-40,42.3243681926,-83.2914380702
17562-10-300,42.2332023385,-83.1293156858
17562-10-298,42.2494889335,-83.1307756471
17562-10-299,42.2414653905,-83.1301267743
17562-9-263,42.246602326,-83.1509444391
17562-9-264,42.2380966827,-83.1503565993
17562-9-262,42.2545872135,-83.1524728201
17562-19-478,42.4266056686,-82.9729374976
17562-19-480,42.4112771059,-82.9727752794
17562-19-479,42.4188216327,-82.9730997159
17562-9-254,42.3191606574,-83.1572931041
17562-9-253,42.3267983756,-83.1571755361
17562-24-545,42.4488572955,-82.8834356491
17562-15-411,42.4072054581,-83.049828846
17562-13-362,42.4491194926,-83.0890856125
17562-13-364,42.434030439,-83.0884367397
17562-13-363,42.4416947203,-83.0890856125
17562-15-413,42.3902003361,-83.0493421939
17562-6-162,42.2124929663,-83.2096108178
17562-11-323,42.3409812838,-83.1195826032
17562-11-322,42.3487653177,-83.12055591
17562-7-196,42.2219533232,-83.189506706
17562-7-198,42.205896754,-83.1885661649
17562-14-394,42.378224896,-83.064590688
17562-15-416,42.3669679849,-83.0467467051
17562-20-495,42.4160672827,-82.9578512192
17562-3-58,42.3645530106,-83.2749785654
17562-3-59,42.3567417078,-83.2741555896
17562-3-60,42.3484964415,-83.2740380216
17562-21-508,42.4349884751,-82.939033927
17562-21-507,42.4426527545,-82.9400072363
17562-21-509,42.4269649302,-82.9387094932
17562-10-297,42.2563149351,-83.1311000835
17562-10-294,42.2801460569,-83.1335333542
17562-10-295,42.2727212846,-83.1332089178
17562-10-296,42.2645779871,-83.1319111746
17562-9-265,42.2302853799,-83.1497687594
17562-9-267,42.2140552261,-83.1476525386
17562-9-266,42.2225608675,-83.1500038954
17562-9-250,42.3515341707,-83.1588214876
17562-9-248,42.3675039475,-83.1605850045
17562-9-249,42.3594322677,-83.1598795993
17562-24-547,42.432467042,-82.8801706397
17562-9-251,42.342941737,-83.1581160798
17562-1-11,42.3702812998,-83.313188131
17562-1-12,42.3623832046,-83.3133056989
17562-1-13,42.3542247306,-83.312952995
17562-1-14,42.3463266355,-83.3126002911
17562-21-513,42.395469529,-82.9362762225
17562-21-511,42.4110375988,-82.9374117475
17562-21-512,42.403493072,-82.9367628746
17562-11-334,42.2614643736,-83.1139049709
17562-6-158,42.2444325181,-83.2114919027
17562-11-331,42.2817028637,-83.1163382415
17562-6-156,42.2602287103,-83.2121973105
17562-7-200,42.1897533926,-83.188095893
17562-14-390,42.4097202991,-83.0673483951
17562-7-201,42.1819420898,-83.1865675094
17562-6-144,42.3548322768,-83.2170175945
17562-24-548,42.4246334636,-82.8777218808
17562-12-355,42.3272095298,-83.0997920018
17562-12-354,42.3342750386,-83.0994675653
17562-18-471,42.3496035993,-82.9899703921
17562-12-356,42.3215810733,-83.0993053471
17562-24-546,42.4407826848,-82.881639892
17562-3-63,42.3245417772,-83.2723920727
17562-3-62,42.3323530819,-83.2726272061
17562-3-61,42.3402511771,-83.2736853178
17562-3-64,42.3162097205,-83.2715690969
17562-10-292,42.2964326519,-83.135317752
17562-10-293,42.2879300909,-83.134182227
17562-10-291,42.3040969332,-83.136128843
17562-9-270,42.1901873542,-83.1470646988
17562-9-269,42.1977382801,-83.1472998347
17562-9-268,42.206157131,-83.1484755118
17562-9-271,42.1825496341,-83.1467119949
17562-24-551,42.4007711808,-82.8733141189
17562-9-239,42.4395415269,-83.1659931284
17562-9-238,42.447439622,-83.1665809682
17562-9-240,42.4313830529,-83.1656404245
17562-11-332,42.2757151437,-83.1163382415
17562-6-157,42.2522438228,-83.2125500144
17562-11-329,42.2953548632,-83.1163382415
17562-11-328,42.3025401264,-83.116662678
17562-11-333,42.2685298823,-83.114716062
17562-7-190,42.270209821,-83.1935040168
17562-7-191,42.262311724,-83.1919756333
17562-7-189,42.2782815008,-83.1937391502
17562-14-386,42.4403774225,-83.0705927568
17562-14-385,42.4481614565,-83.0714038453
17562-14-388,42.4246895982,-83.0689705746
17562-14-389,42.4169055624,-83.0688083564
17562-12-357,42.3141563011,-83.0991431315
17562-12-358,42.3072105468,-83.098007604
17562-12-359,42.3001450381,-83.0976831676
17562-16-439,42.3378676702,-83.0227384352
17562-6-152,42.29164751,-83.2139608299
17562-6-151,42.2996323975,-83.2140783979
17562-16-438,42.3448134245,-83.024522833
17562-6-150,42.3078776638,-83.2145486672
17562-6-149,42.3156021743,-83.2149013711
17562-3-57,42.3723643135,-83.2753312693
17562-3-56,42.3803492028,-83.2767420823
17562-3-55,42.3887680519,-83.2770947862
17562-18-470,42.3577468968,-82.9899703921
17562-18-468,42.3725964414,-82.9912681352
17562-18-469,42.3652914236,-82.9904570467
17562-10-288,42.3258922321,-83.1374265862
17562-10-289,42.3177489327,-83.135317752
17562-10-290,42.310922933,-83.1359666248
17562-10-273,42.4436107906,-83.1486196326
17562-10-272,42.4515145791,-83.1495929393
17562-8-235,42.1901005619,-83.1692850288
17562-8-236,42.182289259,-83.1690498929
17562-9-237,42.4551641325,-83.1679917838
17562-12-338,42.4497182633,-83.1121205731
17562-12-339,42.4418144748,-83.1111472639
17562-12-340,42.434269948,-83.1100117389
17562-23-538,42.4081226931,-82.8971486908
17562-23-537,42.4157152375,-82.8981281949
17562-23-536,42.4237898481,-82.8994341986
17562-23-539,42.4007711808,-82.8961691867
17562-7-195,42.2302853799,-83.1903296818
17562-7-193,42.2462551567,-83.1911526575
17562-7-192,42.2545004211,-83.1917404973
17562-7-194,42.2380966827,-83.1905648177
17562-19-475,42.4489997381,-82.9740730251
17562-19-476,42.4415749658,-82.9742352433
17562-19-477,42.4339106845,-82.9737485887
17562-16-423,42.4579813172,-83.0366891861
17562-15-421,42.3278083005,-83.0422046002
17562-15-422,42.3201440211,-83.0418801638
17562-6-155,42.2675192611,-83.2127851503
17562-6-154,42.2755909409,-83.2132554221
17562-6-153,42.283489036,-83.2133729901
17562-23-542,42.3781140627,-82.8937204304
17562-12-349,42.3696025805,-83.102711927
17562-12-348,42.3766680892,-83.1040096702
17562-11-313,42.4152290011,-83.1246113627
17562-11-312,42.4227735279,-83.1246113627
17562-12-347,42.384212616,-83.1054696341
